listing_id,price_sold,suburb,property_type,bedrooms,bathrooms,parking,land_size_m2,building_size_m2,is_strata,latitude,longitude,dist_cbd_km,dist_transport_km,sold_by_auction,sale_year,description
151194568,345000,Liverpool,Unit,2,1,1,,74,1,-33.92876,150.91992,27.528,0.608,0,2026,"Positioned in a convenient Liverpool location, this original two-bedroom unit presents an outstanding opportunity for first home buyers, renovators or investors looking to add value. In need of a full renovation, the property is priced accordingly and offers plenty of potential for those ready to roll up their sleeves and reap the rewards. Set on a corner position with great natural light throughout, the unit features a practical layout with a separate oversized kitchen, combined lounge and dining area, north-facing balcony, split system air conditioning, internal laundry and a good-sized lock-up garage. With low strata levies of approximately $440 per quarter, this is an affordable entry into the market with genuine upside potential. Conveniently located close to shops, schools, transport and Liverpool CBD, this is a value-packed opportunity for buyers looking to renovate and capitalise."
150864608,585000,Liverpool,House,2,2,1,,,1,-33.927597,150.92012,27.479,0.498,0,2026,"Modern Apartment Living in the Heart of Liverpool CBD Positioned on Level 6, this stylish and well-appointed apartment offers the perfect blend of comfort, convenience, and contemporary living right in the heart of Liverpool. Freshly painted throughout, the home presents like new and is ready for its next owner to move straight in and enjoy. Boasting two generously sized, carpeted bedrooms and two sleek bathrooms featuring floor-to-ceiling tiling, this home is ideal for first-home buyers, investors, or those seeking a low-maintenance lifestyle. The light-filled tiled living and dining area flows seamlessly, while the modern kitchen is equipped with a gas cooktop and dishwasher for everyday ease. Offering ample storage space throughout, this apartment ensures both functionality and comfort. Large windows capture elevated views across the Liverpool CBD, creating a bright and inviting atmosphere. Property Features: • Freshly painted throughout • 2 spacious, carpeted bedrooms • 2 modern bathrooms with floor-to-ceiling tiling • Open-plan tiled living and dining area • Modern kitchen with gas cooktop & dishwasher • Ample storage space throughout • Level 6 position with elevated CBD views • 1 secure car space plus additional lockable storage cage Perfectly located just 700m from Liverpool Railway Station, this apartment offers unbeatable access to public transport. You’ll also enjoy being moments from Liverpool’s vibrant cafes, restaurants, Westfield shopping precinct, and Liverpool Hospital—covering all your lifestyle, dining, and healthcare needs. Outgoings (approximate): Strata: $1217.29 per quarter Council: $368.00 per quarter Water:$ 208.77 per quarter An exceptional opportunity to secure a modern apartment in a prime, high-demand location. ** Disclaimer: Camden Property Agents believe that all information contained herein be true and correct to the best of our ability and in no way misleading, however all interested parties are advised to carry out their own enquiries and relevant searches independently**"
151000156,530000,Liverpool,Apartment,2,1,1,,92,1,-33.932972,150.92305,27.365,0.956,0,2026,"Enjoy effortless indoor-outdoor living in this stylish ground floor apartment, perfectly designed for comfort and convenience. With a generous private veranda and contemporary finishes throughout, it's an ideal opportunity for first home buyers or savvy investors. * Expansive open plan living and dining, split system air with sliding door access to a large private courtyard * Modern kitchen with island bench, quality appliances and ample storage * One well-proportioned bedroom with large built-in wardrobe plus dedicated Study room * Sleek bathrooms plus internal laundry with 2nd toilet for added functionality * Moments to Westfield Liverpool, dining precincts and Liverpool Hospital * Easy access to Liverpool Train Station and major transport links for city commuting Council $349.00 Water $199.68 Strata $1,262.80"
150634232,520000,Liverpool,Apartment,2,2,1,,97,1,-33.929996,150.919035,27.64,0.767,,2026,"Strata Levy: $1470 pq Council Rate: $369 pq Water Rate: $178.20 pq Welcome to 301/21 Charles Street, Liverpool - a stunning apartment that offers modern living in the heart of the city. This stylish residence is perfect for those seeking comfort and convenience. The spacious layout for both relaxation and entertaining, featuring contemporary finishes and high-quality fixtures throughout Modern kitchen with appliances and ample storage space Two well-appointed bedrooms with generous closet space. The master bedroom features an en-suite bathroom Large space balcony"
150318868,540000,Liverpool,Apartment,2,2,1,,,1,-33.931007,150.92296,27.317,0.74,0,2026,"""Crafting this home was about creating a sanctuary where modern design meets everyday functionality. The open spaces and thoughtful layout are designed to enhance the living experience, offering a perfect blend of comfort and style."" – Builder - Bedrooms: Two generously sized bedrooms, including a main bedroom with an ensuite and built-in wardrobe, providing a private and luxurious retreat. The second bedroom also features a built-in wardrobe, ensuring ample storage space. - Bathrooms: Two well-appointed bathrooms, including an ensuite in the main bedroom, offering convenience and privacy. The main bathroom is designed with modern fixtures and a sleek aesthetic. - Kitchen: The kitchen is efficiently designed with a pantry, offering ample storage and workspace. Its open layout seamlessly connects to the dining and living areas, making it ideal for entertaining. - Living and Dining Areas: The open-plan lounge and dining area is bathed in natural light, providing a welcoming space for relaxation and social gatherings. The seamless flow to the kitchen enhances the functionality of the space. - Outdoor Spaces: A standout feature is the expansive balcony accessible from the living area, perfect for outdoor relaxation and enjoying the views. Additionally, the property boasts a rooftop terrace with seating and lush greenery, offering a serene escape. - Additional Features: The apartment includes a separate laundry room for added convenience. With a designated car space, the location also offers easy access to public transport options. - Location: Situated in a vibrant neighbourhood, the apartment is surrounded by a variety of amenities, including shops, parks, and public transport, making it an ideal choice for those seeking a dynamic urban lifestyle."
150723724,530000,Liverpool,Unit,2,2,1,,,1,-33.915245,150.92195,27.021,1.034,0,2026,"Offering modern comfort and convenience in the heart of Liverpool, this well-presented two-bedroom apartment delivers an easy-care lifestyle ideal for first home buyers, downsizers or investors. Featuring a bright and functional open-plan layout, the home includes a separate kitchen equipped with stainless steel appliances, flowing seamlessly into the living and dining areas. Both bedrooms are generously sized and fitted with mirrored built-in wardrobes, while the main bedroom enjoys the added benefit of an ensuite. A split-system air conditioner ensures year-round comfort, and the private balcony provides the perfect space to relax or entertain. The apartment also offers two modern bathrooms, including a main with a separate bath. Positioned in a highly convenient location, you are just moments from Westfield Liverpool for shopping, dining and entertainment, as well as Liverpool Train Station for easy commuting. Nearby are quality schools, parks and medical facilities including Liverpool Hospital. Enjoy the lifestyle benefits of being close to Whitlam Leisure Centre and the scenic Georges River precinct, making this a location that truly has it all. This Unit Features: + Two great size bedrooms with built-in wardrobes to both + Ensuite bathroom to the main bedroom + Freshly painted throughout the apartment + Open dining and kitchen areas leading out to the balcony + Timber and tiled flooring throughout + Open plan lounge, kitchen and dining + Internal laundry with dryer + Split system air conditioning + Undercover parking + Currently rented for $600 P/W Disclaimer: All information contained therein is gathered from relevant third-party sources. Prestige Estate Agents cannot guarantee or give any warranty about the information provided, interested parties must rely solely on their own enquiries."
150798700,482000,Liverpool,Apartment,2,1,1,,,1,-33.9281115,150.921835,27.339,0.455,,2026,"Sadik Karim from Raine & Horne Bardia/Edmondson Park is proud to present this wonderful two-bedroom apartment in Liverpool. Nestled within a well-maintained complex and conveniently close to Liverpool Hospital, Western Sydney University and a variety of schools and shops, this property is sure to appeal to a wide range of buyers. The apartment offers two bedrooms, both with built-in wardrobes, and a central bathroom. The kitchen is spacious with plenty of storage, a large double sink, electric cooking and plenty of natural light. A generous living and dining area with air conditioning flows through to a private balcony, perfect for relaxing. Additional features include: • Internal laundry with linen storage • Air conditioning • Security intercom • Private balcony • Single car garage Conveniently located close to Westfield Liverpool, Liverpool Hospital, Western Sydney University and a selection of local schools. DISCLAIMER: Every precaution has been taken to establish accuracy of this information but does not constitute any representation by the vendor or agent. Prospective purchasers are urged to rely on their own enquiries. If any other agent has a current exclusive agency agreement in relation to this property, please disregard this communication."
150482228,1175000,Liverpool,House,3,3,1,,,0,-33.93353,150.90582,28.919,1.953,0,2026,"Aldo Pecora director & selling principal of Grandeur Real Estate is proud to present 96a Reilly Street, Liverpool. This modern 3-bedroom, 3-bathroom home with a single car garage is perfectly designed for family living, offering a seamless blend of style, space, and functionality. The master suite is a private retreat featuring a walk-in wardrobe and ensuite, while the other two bedrooms are generously sized with built-in wardrobes. Multiple living areas include an open plan kitchen, living, and dining zone, plus a second separate lounge, providing versatile spaces for relaxation and entertaining. The kitchen is a chef's delight, showcasing a walk-in pantry, stainless steel appliances, and gas cooking. Step outside to the undercover alfresco area - perfect for entertaining or enjoying quiet evenings outdoors. Additional features include: - LED lights throughout the home. - Open plan design for seamless indoor-outdoor living. - Second lounge area for flexible family use. - Stylish kitchen with premium finishes and ample storage. - Convenient single car garage. Ideally located close to quality schools and amenities, including Lurnea Public School, St Francis Xavier's Primary School, Liverpool West Public School, Philips Park Playground, Raine Park Playground, Hoxton Park Central, Miller Centre Shopping Mall, TAFE NSW Liverpool, Westfield Liverpool, Liverpool Hospital, and Liverpool Train Station, everything you need is within easy reach. Disclaimer: Grandeur Real Estate believes that all information provided in this advertisement is accurate and correct at the time of publication. However, we strongly encourage all potential buyers to conduct their own due diligence and verify all details independently prior to making any purchasing decisions."
150518424,346000,Liverpool,Apartment,1,1,1,,70,1,-33.923576,150.91704,27.654,0.64,0,2026,"Tucked away in a quiet corner of the building, this well-positioned apartment captures tranquil views across the pool, landscaped gardens and mature trees, with Liverpool's CBD skyline in the distance. Offering a spacious layout and a generous all-weather balcony, it presents a comfortable lifestyle opportunity in a convenient location. * Spacious bedroom featuring an extra-large window on the quiet side of the building * Entrance hallway nook with deep built-in storage separating the living space from the front door * Large separate kitchen with ample cupboard space * Generous all-weather balcony with adjustable awning overlooking the pool and landscaped gardens * Easy walk through Beale Park behind the building, perfect for quick dog walks and green open space * Close to Liverpool Mall bus stops servicing Westfield, Liverpool Hospital and Liverpool Train Station/Bus Interchange * Short stroll to Macquarie Street Mall, caf�s, Liverpool Library, Westfield and the University of Wollongong Liverpool campus Council $307.10 Water $199.68 Strata $827.20"
150239108,395000,Liverpool,Apartment,2,1,2,,,1,-33.929382,150.92259,27.306,0.567,0,2026,"With a neat and tidy presentation, this first floor apartment offers open plan living areas with plenty of natural sunlight. A great entry point to the market or an ideal investment property in a very central location in Liverpool. Features: - Two good sized bedrooms, with built-in wardrobe to main - U-shaped kitchen with electric cooking - Open plan living and dining - Updated bathroom with large shower - Split system airconditioning - Covered balcony with a nice outlook - Large separate laundry room - 2 car spaces! All situated within close proximity to the Liverpool CBD and all of it's amenities such as Liverpool Westfields, Hospital, Train Station, Whitlam Leisure Centre and public transport. Local Amenities: The Paper Mill - 400m Liverpool Train Station - 750m Liverpool Hospital - 1.3km Western Sydney University - 1.3km Whitlam Leisure Centre - 1.5km Westfields - 1.8km Warwick Farm Train Station - 2.5km Call today to book an inspection!"
150704356,1560000,Liverpool,House,6,2,0,,,1,-33.917465,150.91078,28.08,1.435,0,2026,"Positioned in a convenient and well-established pocket, 14/14A Roslyn Street presents a rare chance to secure a high-yielding property with both a spacious family home and a modern, council-approved granny flat and within an R3 zoning. The main residence offers a functional and flexible layout, featuring four well-proportioned bedrooms, a separate lounge and dining area, and an adjoining rumpus room-ideal for growing families or additional living space. The kitchen is generous in size with ample storage and bench space, while the home also includes a central bathroom complemented by a separate powder room for added convenience. A large front verandah provides the perfect setting to relax and unwind. Privately set, the near-new granny flat (approximately 5 years old) is designed for comfortable, low-maintenance living. It comprises two bedrooms, a well-appointed interior, and opens out to a huge alfresco area-perfect for entertaining. With its own good-sized yard and plenty of off-street parking, it offers excellent independence for tenants or extended family. From an investment perspective, the numbers are compelling. The granny flat is currently leased at $500 (potentially $575 per week) , while the main house has a potential of $800 per week - delivering immediate and strong rental returns. Whether you're looking to maximise rental yield, accommodate multi-generational living, or secure a versatile asset in a growing area, this is an opportunity not to be missed. Key Features: * House + approved granny flat * 4-bedroom main residence with multiple living zones * Spacious kitchen, large verandah, and flexible layout * 2-bedroom granny flat with huge alfresco * Separate yard spaces and ample off-street parking * Strong dual income * Located within an R3 Zoning. Min Lot size of 300sqm (area 2) Smart buying with immediate returns – enquire today."
150667960,1400000,Liverpool,House,7,2,3,636,640,0,,,,,,2026,"Peace Realty is pleased to bring to market this amazing property in the throbbing heart of Liverpool CBD. located only minutes to Westfield, Train station and hospital. the property is sitting on approx 640m2 in a quiet Cul-de-sac. Main house features 4 bedroom, with one large living area and one bathroom. lovey kitchen with extra toilet in the laundry. this house can potentially be leased out for 750/week Near new brick granny flat enjoys 3 bedrooms 1 bathrooms and 2 toilet leased out for 620/week don't miss out on this opportunity! Disclaimer: all information published in the advertisement was collected by the agent to the best of his ability. all potential buyers are urged to make their own inquiries prior of submitting any offer."
150605668,1420000,Liverpool,House,5,3,1,330,,0,-33.935522,150.91001,28.601,1.781,,2026,"Century 21 Vasco Group proudly presents this stunning double-storey home, defined by sophisticated architectural detail and timeless elegance. Showcasing a striking white rendered façade, elegant arched windows, and decorative wrought-iron balconies, the home delivers a grand European-inspired aesthetic. Designed to impress from the very first glance, this beautiful home seamlessly combines sophistication, style, and strong street presence. Positioned in the heart of Liverpool and set on an impressive 330.6m² approx. parcel of land, this home sets the benchmark for modern luxury living with convenience and practicality at its core. Ideally located close to Liverpool CBD, reputable schools, shopping precincts, and public transport links, it offers an exceptional lifestyle opportunity for families and investors alike. Features: * 5 Well-proportioned bedrooms, all with built-in wardrobes, including a ground floor bedroom ideal for guests or extended family * Spacious master suite featuring a walk-in wardrobe and private ensuite * Well-appointed kitchen positioned at the heart of the home, complete with stainless steel appliances, walk-in pantry, and a stylish design that complements the open-plan layout * Spacious open-plan living and dining area filled with natural light * 3 Modern bathrooms with quality finishes, plus an additional downstairs bathroom * Internal laundry with convenient access to backyard * Ducted air conditioning for year-round comfort * Low-maintenance backyard with a covered alfresco area * Single lock-up garage with internal access A home that perfectly balances elegance, comfort, and convenience, this impressive residence presents a fantastic opportunity to secure a quality property in one of Liverpool's most sought-after locations. Disclaimer: In preparing this information, we have used our best endeavours to ensure that the content is true and accurate. However, we accept no responsibility and disclaim all liability for any errors, inaccuracies, or misstatements contained herein. Prospective buyers should make their own enquiries and rely on their own investigations to verify the information provided. NOTE - The images are used from the sale of 41a Boundary Road Liverpool"
150772692,530000,Liverpool,Unit,2,2,1,,110,1,-33.9285,150.91321,28.122,1.087,0,2026,"Positioned in a prime north-facing aspect and overlooking Woodward Park, this bright and inviting apartment presents an outstanding opportunity for investors seeking a stable, long-term return. Currently leased to a reliable long-term tenant at $570 per week, it offers immediate income with peace of mind. Bathed in natural sunlight, this well-appointed two-bedroom residence features built-in wardrobes to both bedrooms, with the master enjoying a private ensuite. The modern bathrooms are fully tiled floor-to-ceiling, enhancing both style and practicality. The contemporary kitchen is equipped with stainless steel appliances, including a gas cooktop and dishwasher, while a split system air conditioner ensures year-round comfort. Flowing seamlessly from the living area, the oversized balcony provides the perfect space to relax or entertain while enjoying the park outlook. Additional highlights include a secure single car space and a convenient storage cage. An ideal blend of comfort, convenience, and investment potential, this is a property not to be missed. Outgoings- Strata Levies $780 per quarter"
149421356,385000,Liverpool,Unit,2,1,1,,,1,-33.928604,150.92331,27.22,0.471,,2026,"This tidy apartment presents an ideal prospect for buyers seeking a convenient lifestyle base or low maintenance investment. Positioned within close walking distance to all amenities, shopping, Train Station, Restaurants and Schools. * 2 good size bedrooms * Combined lounge & dining area * Neat & Bathroom * Internal laundry * S/S Air conditioning * Lock up garage * Security block * Total area including including garage 77m2 * Possible rental return $420.00p.w OUTGOINGS: * Strata approx. $650.00p.q * Council approx. $374.00p.q * Water approx. $173.52p.q DISCLAIMER: While Century21 Combined Liverpool has made every effort in preparing this information and used their best endeavours to ensure that the information contained is true and accurate, we accept no responsibility and disclaim all liability in respect of any errors, inaccuracies or misstatements contained herein. Century21 Combined Liverpool encourages and advises all prospective purchasers to make their own inquiries in order to verify the information contained herein."
150573792,315000,Liverpool,Apartment,1,1,1,,49,1,-33.929996,150.919035,27.64,0.767,,2026,"Welcome to this warm and intimate 1 bedroom, ground-level apartment in the heart of Liverpool. With central location, simple living is effortless. Perfect for investors and first-home buyers alike, this low maintenance apartment won't last long! *One spacious bedroom with a built-in wardrobe *Generously sized kitchen with ample storage, updated cooktop, oven and range hood *Open-plan living and dining space *Freshly Painted walls *One low maintenance bathroom *Internal laundry with an electric water heater *One allocated open-space parking Strata: $850 per quarter Location & Lifestyle *Liverpool Hospital - approx. 1.0 km One of South-West Sydney's largest public hospitals. *Western Sydney University Liverpool City Campus - approx. 1.1 km Convenient access to higher education in the CBD. *Liverpool railway station - approx. 1.2 km Major transport hub with direct links to Parramatta & Sydney CBD. *Westfield Liverpool - approx. 1.4 km Extensive retail, dining, supermarkets & entertainment. *The Paper Mill Food - approx. 1.8 km Popular riverside dining and lifestyle precinct. *Sydney Outlet Village (Orange Grove Outlet) - approx. 2.5 km Established outlet shopping destination. Contact Venus Kakos | PRIME Estate Agents today to arrange your exclusive inspection and secure this once-in-a-lifetime opportunity. Disclaimer: we have obtained all the information in this document from sources we believe to be dependable. However, we cannot guarantee its accuracy. Some photographs may be enhanced using AI generation. Prospective purchasers are advised to conduct their own due diligence."
150787680,735000,Liverpool,House,2,1,1,135,118,0,-33.917927,150.91159,28.016,1.345,0,2026,"Welcome to 11B McLean Street, Liverpool, a perfectly presented townhouse offering a seamless blend of comfort, functionality, and extremely low-maintenance living. Positioned within a small and quiet complex of only three units, this home delivers privacy and convenience, making it ideal for families, couples, or investors. The property features two spacious bedrooms, one with a built-in robe, along with a well-appointed bathroom and two toilets for added convenience. A standout feature is the converted garage, currently utilised as a versatile third bedroom, second living area, or even a dedicated dining space-perfect for growing families or those needing extra flexibility. Adding further appeal, the home includes a lockable carport, providing secure off-street parking while still maintaining easy access and practicality. With a building area of 118 sqm on a 135 sqm block, the home offers a practical and well-designed layout. Inside, the inviting living area is complemented by stylish floorboards, creating a warm and welcoming feel, while ceiling fans in the primary and second bedrooms ensure year-round comfort. Step outside to a good-sized, fully fenced courtyard designed for easy, low-maintenance living-perfect for entertaining, relaxing, or enjoying your morning coffee in a private setting. Additional features include reverse cycle air conditioning for added comfort, as well as a private balcony perfect for relaxing outdoors. Conveniently located in a sought-after pocket of Liverpool, this home is close to local amenities, schools, parks, and public transport, making it a fantastic opportunity for both homeowners and investors. Don't miss your chance to secure this beautifully maintained and easy-care home."
150809784,450000,Liverpool,Unit,2,1,1,,104,1,-33.922205,150.91782,27.551,0.612,,2026,"Positioned on the third floor of a well-maintained complex, this bright and inviting two-bedroom apartment offers comfort, convenience, and a low-maintenance lifestyle—perfect for first home buyers, downsizers, or savvy investors. Featuring two generously sized bedrooms, both complete with built-in wardrobes, this home is designed for easy living. The combined living and dining area flows seamlessly onto a private balcony, providing the perfect spot to relax. The well-appointed kitchen includes an electric stovetop and ample storage, while the bathroom with integrated toilet is neat and functional. Additional features include an internal laundry, polished floorboards throughout, and a split system air conditioning unit to keep you comfortable year-round. Completing the package is a secure lock-up garage plus an additional car space—an added bonus in this central location. Property Features: Two bedrooms with built-in wardrobes Combined living and dining area Private balcony Polished floorboards throughout Split system air conditioning Internal laundry Lock-up garage Strata levy $625pq Council rates $381pq Water rates $209pq Located on the third floor Conveniently located close to shops, transport, schools, and all that Liverpool has to offer, this is an opportunity not to be missed."
150280144,1270000,Liverpool,House,4,2,2,556.4,,0,-33.916424,150.90814,28.297,1.703,0,2026,"Situated in a serene street in a highly coveted locale, this immaculately updated home presents a fusion of exceptional peace and splendid modern living. It's a prime choice for young and growing families, showcasing stylish interiors and stunning outdoor spaces. The residence is conveniently positioned, within just 1km of local shops, parks, schools and buses while 2.4km to Liverpool CBD. - Expansive single level layout includes generous open living/dining areas - Covered entertaining zone, three sizeable decks and picturesque pool - Opulent chefs' kitchen offers stainless gas appliances and walk-in pantry - Four double bedrooms with built-in robes, one flexible as home office - Two luxurious bathrooms, stone double vanity and frameless rain shower - Chic floating floorboards, floor-to-ceiling windows and air conditioning - Oversized workshop, side entry to backyard, sizeable dual carport - 2.1km Westfield Liverpool plus 1.7km from Whitlam Leisure Centre"
151397332,577500,Liverpool,Apartment,2,2,1,,96,1,-33.92826,150.9188,27.615,0.637,0,2026,If you would like any further information please contact Luke Rose 0431 159 199 luker@oneagencyliverpool.com.au
150260300,1125000,Liverpool,House,4,2,2,,,1,-33.93261,150.91936,27.684,1.004,,2026,"Positioned proudly on the high side of the street and directly opposite a beautiful park, this exceptional four bedroom residence sets a new benchmark for contemporary living in Liverpool. Elevated to capture natural light and sweeping outlooks, the home enjoys stunning views from the second level, where sunlight beams through the expansive windows, creating a warm and inviting atmosphere throughout. Designed with both style and functionality in mind, the home features soaring high ceilings and skylights that flood the interiors with natural light. A timeless neutral colour palette enhances the sense of space and sophistication, perfectly complementing the home's premium finishes and meticulous attention to detail. At the heart of the home lies a seamless indoor outdoor flow to a covered alfresco entertaining area, ideal for hosting family and friends. The low maintenance backyard ensures effortless living without compromising on lifestyle. Upstairs, the master retreat offers luxury and privacy, complete with a beautifully appointed ensuite and charming Juliet balcony. All bedrooms are generously sized, while the quality craftsmanship and refined finishes throughout reflect true modern elegance. Additional features include a lock up electric garage, high end fixtures and fittings, and a thoughtfully designed floorplan suited to both families and professionals alike. Located in a tightly held and highly sought after neighbourhood, this home offers the ultimate convenience, just moments from shops, caf�s, transport, schools, hospitals, and everything Liverpool CBD has to offer. This is city living at its finest, where lifestyle, location, and luxury come together seamlessly. Disclaimer: We believe all information contained herein to be true and correct to the best of our ability. Interested parties are advised to carry out their own independent enquiries."
150533828,480000,Liverpool,Apartment,2,1,1,,,1,-33.9234,150.91476,27.855,0.851,0,2026,"Positioned in a well-maintained complex, 9/87 Memorial Avenue, Liverpool presents an excellent opportunity for first home buyers, downsizers or savvy investors seeking strong rental appeal in a prime CBD-fringe location. Showcasing stylish floorboards throughout and a practical, light-filled layout, this residence offers comfortable, low-maintenance living with added security and convenience. Property Features: - Generous bedrooms with built-in wardrobes - Well-appointed bathroom with quality fittings - Spacious open-plan living and dining area - Functional kitchen with ample cupboard space - Floorboards throughout for a modern, low-maintenance finish - Private balcony ideal for relaxing - Internal laundry for added convenience - Secure lock-up garage Location Highlights: - Minutes to Liverpool railway station - Close to Westfield Liverpool - Near Liverpool Hospital - Walking distance to local schools, cafes and restaurants - Easy access to the M5 Motorway Offering comfort, security and unbeatable convenience, this apartment is perfectly positioned for lifestyle and long-term growth. Contact our team today to book in your private inspection. Expenses: Strata - $542.15 per quarter Council - $398.00 per quarter Water - $199.68 per quarter * Some images in this advertisement have been virtually furnished and are for illustrative purposes only. All areas and dimensions are approximates only. Disclaimer: The above information has been furnished to LJ Hooker Leppington | Austral by the vendor/vendors legal representative. We have not verified whether or not that information is accurate, and do not have any belief one way or the other in its accuracy. LJ Hooker Leppington | Austral do not accept any responsibility to any person for its accuracy and do no more than pass it on. All interested parties should make and rely upon their own enquiries in order to determine whether or not this information is, in fact, accurate."
149977320,430000,Liverpool,Unit,2,1,1,,,1,-33.923435,150.91815,27.551,0.541,0,2026,"Properties to purchase in this price range are becoming harder to find anywhere around Sydney, so if you are searching for your first investment property then look no further that this affordable 2 Bedroom Unit with Garage in the Heart of Liverpool. Currently rented to a great tenant until 8/6/2026 & returning $410pw in rent. Located on the 3rd floor in a friendly block only minutes away from all amenities including Westfields Shopping Centre, Hospitals, Schools & Medical Centres. Being on the top floor the benefit is you get to enjoy a lovely sunny outlook to the treetops with no neighbours above you. Features – - Downlights & Beautiful Floor tiles in the open plan lounge & dining - Built-in wardrobes & timber laminate flooring in both bedrooms - Modern Kitchen with electric cooktop & under bench oven - Updated Bathroom - Balcony off the living area - Split System Air Conditioning - Security entry into the block - Single Lock-up Garage Very reasonable Strata - $591.10 per quarter If you would like more information on this property or would like to make an appointment to view, please contact John on 0418 161 168 or Sharon 0413 406 787 ** We have, in preparing this document, used our best endeavours to ensure that the information contained herein is true and accurate to the best of our knowledge. Prospective purchasers should make their own enquiries to verify the above information."
150599168,620000,Liverpool,Apartment,2,2,1,,117,1,-33.92826,150.9188,27.615,0.637,0,2026,"One Agency CPG proudly presents an exclusive opportunity to secure a Dual Key Apartment located ideally with a North Eastern aspect on the 18th Floor in the heart of Liverpool. This attractive package consists of a one bedroom apartment with secured car space & Studio Apartment. You may choose to live in one and collect the rent from the other OR maximise your return on both apartments. Combined rent for $930 per week - the choice is yours. This residential building has a lot to offer with multiple amenities, luxury and convenience all at once, including a swimming pool surrounded by an elegant sundeck and two well equipped BBQ areas. Ideally located walking distance to: Liverpool Westfields Shopping Centre Liverpool Train Station Liverpool Hospital University of Western Sydney and TAFE college Food outlets Features: * 1 bedroom Apartment with built-ins and north eastern spectacular city views - With R/C Split System * Spacious floor plan lounge room and extends to the exclusive balcony. * Studio Apartment includes kitchenette, Bathroom, built in Wardrobe and exclusive Balcony * 2 separate modern kitchens with quality appliances, one with induction cooktop, the other with gas cooktop, plenty of storage, dishwasher and microwave * 2 full contemporary bathrooms * Internal laundry with additional shelving and storage space and Clothes Dryer * Gas outlet in the lounge room for heating, Custom Built Storage * Car space * Un-interrupted sweeping City views from your 25th floor balconies * Swimming Pool, Private BBQ areas, massive common area Strata $1234 PQ Council $362 PQ Water $199 PQ Strata Report https://beforeyoubuy.com.au/reports/unit-2505-420-macquarie-street-liverpool-nsw-2170/strata"
150531256,495000,Liverpool,Unit,2,1,1,,,1,-33.933376,150.92244,27.431,1.007,0,2026,"Capturing a radiant north aspect with sweeping 360-degree rooftop terrace views, this contemporary apartment in 'The Foundry' within The Paper Mill precinct delivers a sophisticated and convenient lifestyle. Just a short walk to parks and Liverpool Station, and moments from Westfield Liverpool and popular eateries, residents also enjoy an infinity pool, exclusive gardens, low strata levies and award-winning design by SJB Architects. - Open plan living zone and dining zones flow easily outdoors - Oversized entertaining balcony receives north west sunshine - Caesarstone kitchen, four burner gas cooktop, DeLonghi oven - Well appointed bedroom reveals large built-in and balcony access - Modern bathroom, Euro laundry, air conditioning in living area - Floorboards throughout plus designated car space in basement - Steps to The Paper Mill Food, walking trails, Georges River - Just a short stroll to Liverpool Plaza and Macquarie Mall - Situated minutes to Liverpool Hospital and playing fields - Within easy reach of arterial roads include the M5 Motorway"
149951052,495000,Liverpool,Apartment,2,1,1,,,1,-33.91786,150.92055,27.204,0.79,0,2026,"Discover this fantastic 2 bedroom, 1 bathroom ground-floor apartment with a secure basement car space, perfectly positioned in one of Liverpool’s most sought-after locations. Just 2 minutes walk to Westfield Liverpool, this home offers unbeatable convenience with Liverpool Train Station, Liverpool Hospital, and a range of quality schools all close by. Everything you need is right at your doorstep. Featuring a practical layout and easy ground-floor access, this apartment is a rare find that ticks all the boxes for comfortable living and strong investment potential. Highlights include: - Spacious living area - Open plan kitchen with plenty of cupboards - Two generous bedrooms with built in wardrobes - Well-appointed bathroom - Internal laundry - Spacious balcony - Secure basement lockup garage - Ground-floor position for easy access - Prime location near shops, transport, hospital, and schools - Strata: $921.66/quarter approx. - Council: $343/quarter approx. - Currently rented for $520/week Whether you’re a first home buyer, downsizer, or savvy investor, this property represents an excellent opportunity in a high-demand area. Perfect for owner-occupiers and investors alike – opportunities like this don’t last long. Contact Cecilia Duong on 0434 678 888 to find out more and to arrange your private inspection."
150216552,641000,Liverpool,Apartment,3,2,1,,125,1,-33.91592,150.92339,26.905,0.944,0,2026,"Welcome to 9/5-7 Northumberland Street, Liverpool! Positioned in the very centre of Liverpool, this modern and generously proportioned three-bedroom apartment delivers unbeatable convenience and easy city living. Just a short 200-metre walk to Westfield Liverpool, cafés, restaurants and everyday amenities, the home offers comfort, security and space in equal measure. The open-plan living and dining area flows seamlessly to a large sun-filled balcony, ideal for relaxing or entertaining, while the well-appointed kitchen features granite benchtops, dishwasher and ample storage. Property features include: • 3 generously sized bedrooms • Master bedroom with ensuite and walk-in robe • Open-plan lounge and dining area • Large sun-filled balcony, ideal for relaxing or outdoor entertaining • Secure underground parking with lift access Currently leased at $670 per week. Don't miss this exceptional opportunity in one of Liverpool's most convenient and connected locations! Contact the team today for further details: Rhys Pascale - 0417 776 939 | Petar Toth - 0400 282 009 Disclaimer *** All offers must be in Writing *** Please be aware that all enquires require a contact number and email address. Enquires that do not have this information will not receive a response. All the information we have obtained and gathered that has been provided here from sources we believe to be reliable and also from relevant third- party sources. However, PRD Real Estate Liverpool do not guarantee or take any liability for the information provided and we are not financial advisers or accountants and do not provide any of the above information as advice of any nature. All interested parties are required to rely solely on their own independent enquires and due diligence to all information related to the property. Virtual/styling furniture Photography may have been used."
